"customer_key","customer_number","customer_name","age_group","cust_segmentation","last_order_date","recency","total_orders","total_sales","total_quantity","total_products","time_spam","avg_order_value","avg_monthly_value"
11249,"AW00022248","Gary Ramos","40-49","New","2013-12-01",137,1,1134.0,3.0,3,0,1134.0,1134.0
11250,"AW00022249","Kevin Chen","40-49","New","2013-06-27",142,1,540.0,1.0,1,0,540.0,540.0
11251,"AW00022250","Michael Wilson","40-49","New","2013-06-27",142,1,549.0,2.0,2,0,549.0,549.0
11252,"AW00022251","Martha She","40-49","VIP","2013-08-24",140,2,5971.0,3.0,3,26,2985.5,229.65
11253,"AW00022252","Makayla Brooks","40-49","VIP","2013-07-31",141,2,6047.0,4.0,4,25,3023.5,241.88
11254,"AW00022253","Stephanie Reed","40-49","New","2013-12-28",136,1,1174.0,2.0,2,0,1174.0,1174.0
11255,"AW00022254","Fernando Scott","40-49","New","2013-01-13",147,1,554.0,3.0,3,0,554.0,554.0
11256,"AW00022255","Nicole Rogers","40-49","New","2013-06-26",142,1,599.0,3.0,3,0,599.0,599.0
11257,"AW00022256","Edwin Lu","40-49","New","2013-06-01",143,1,570.0,3.0,3,0,570.0,570.0
11258,"AW00022257","Carrie Romero","40-49","New","2013-06-06",142,1,540.0,1.0,1,0,540.0,540.0
11259,"AW00022258","Jessica Reed","40-49","New","2013-06-16",142,1,549.0,2.0,2,0,549.0,549.0
11260,"AW00022259","Dalton Mitchell","40-49","New","2013-01-08",147,1,563.0,4.0,4,0,563.0,563.0
11261,"AW00022260","Courtney Allen","50-59","New","2013-01-07",147,1,563.0,3.0,3,0,563.0,563.0
11262,"AW00022261","Isaac Allen","40-49","New","2012-12-28",148,1,561.0,2.0,2,0,561.0,561.0
11263,"AW00022262","Marcus Collins","40-49","New","2013-01-22",147,1,540.0,1.0,1,0,540.0,540.0
11264,"AW00022263","Patrick Blue","50-59","New","2014-01-22",135,1,35.0,2.0,2,0,35.0,35.0
11265,"AW00022264","Stephanie Coleman","50-59","New","2013-06-10",142,1,90.0,3.0,3,0,90.0,90.0
11266,"AW00022265","Jeremiah Sanchez","50-59","New","2013-03-10",145,1,22.0,1.0,1,0,22.0,22.0
11267,"AW00022266","Rachel Sanders","50-59","New","2013-06-26",142,1,724.0,4.0,4,0,724.0,724.0
11268,"AW00022267","Brianna Rodriguez","50-59","Regular","2013-10-01",139,2,4167.0,5.0,5,27,2083.5,154.33
11269,"AW00022268","Alexandra Barnes","50-59","VIP","2013-08-26",140,2,6031.0,5.0,5,25,3015.5,241.24
11270,"AW00022269","Caleb Yang","30-39","New","2013-07-23",141,1,94.0,4.0,4,0,94.0,94.0
11271,"AW00022270","Antonio Gonzales","50-59","New","2013-06-07",142,1,609.0,4.0,4,0,609.0,609.0
11272,"AW00022271","Connor Mitchell","40-49","New","2013-06-19",142,1,613.0,5.0,5,0,613.0,613.0
11273,"AW00022272","Isabella Kelly","40-49","New","2013-06-21",142,1,571.0,4.0,4,0,571.0,571.0
11274,"AW00022273","Patricia Rodriguez","50-59","New","2013-01-17",147,1,575.0,2.0,2,0,575.0,575.0
11275,"AW00022274","Adam Chen","50-59","New","2013-01-21",147,1,575.0,2.0,2,0,575.0,575.0
11276,"AW00022275","Ian Bailey","40-49","New","2013-02-08",146,1,615.0,3.0,3,0,615.0,615.0
11277,"AW00022276","Gabriella Gray","50-59","New","2013-02-02",147,1,599.0,3.0,3,0,599.0,599.0
11278,"AW00022277","Arianna Torres","40-49","New","2014-01-25",135,1,30.0,1.0,1,0,30.0,30.0
11279,"AW00022278","Mariah Gray","40-49","New","2013-03-16",145,1,7.0,2.0,2,0,7.0,7.0
11280,"AW00022279","Riley Kelly","50-59","New","2013-12-04",136,1,30.0,1.0,1,0,30.0,30.0
11281,"AW00022280","Luis Scott","40-49","New","2013-05-17",143,1,32.0,2.0,2,0,32.0,32.0
11282,"AW00022281","Alexia Diaz","50-59","New","2013-02-15",146,1,540.0,1.0,1,0,540.0,540.0
11283,"AW00022282","Jonathan Hughes","50-59","New","2013-01-30",147,1,575.0,2.0,2,0,575.0,575.0
11284,"AW00022283","Eduardo Davis","50-59","New","2013-08-20",140,1,157.0,4.0,4,0,157.0,157.0
11285,"AW00022284","Kristy Sanz","40-49","New","2013-01-28",147,1,600.0,4.0,4,0,600.0,600.0
11286,"AW00022285","Meredith Moreno","50-59","New","2013-07-14",141,1,90.0,3.0,3,0,90.0,90.0
11287,"AW00022286","Gabriel Hughes","40-49","New","2013-05-12",143,1,35.0,2.0,2,0,35.0,35.0
11288,"AW00022287","Megan Griffin","40-49","New","2013-02-18",146,1,540.0,1.0,1,0,540.0,540.0
11289,"AW00022288","Isabel Patterson","50-59","New","2013-02-07",146,1,561.0,2.0,2,0,561.0,561.0
11290,"AW00022289","Thomas Long","40-49","New","2013-02-06",146,1,561.0,2.0,2,0,561.0,561.0
11291,"AW00022290","Jocelyn Jenkins","40-49","New","2013-06-05",142,1,600.0,4.0,4,0,600.0,600.0
11292,"AW00022291","Carlos Morris","50-59","New","2013-05-31",143,1,575.0,2.0,2,0,575.0,575.0
11293,"AW00022292","Stacy Gomez","50-59","New","2013-06-26",142,1,554.0,3.0,3,0,554.0,554.0
11294,"AW00022293","Jasmine Johnson","50-59","New","2013-06-06",142,1,561.0,2.0,2,0,561.0,561.0
11295,"AW00022294","Rachel Brown","50-59","New","2013-06-22",142,1,650.0,5.0,5,0,650.0,650.0
11296,"AW00022295","Jade Morgan","50-59","New","2013-06-23",142,1,600.0,4.0,4,0,600.0,600.0
11297,"AW00022296","Benjamin Johnson","40-49","New","2013-10-27",138,1,133.0,5.0,5,0,133.0,133.0
11298,"AW00022297","Jasmine Garcia","50-59","New","2013-06-16",142,1,600.0,4.0,4,0,600.0,600.0
11299,"AW00022298","Marcus Williams","40-49","New","2013-07-24",141,1,578.0,4.0,4,0,578.0,578.0
11300,"AW00022299","Richard Murphy","50-59","Regular","2013-10-28",138,2,4145.0,4.0,4,28,2072.5,148.04
11301,"AW00022300","Kaitlyn Price","50-59","New","2013-02-22",146,1,549.0,2.0,2,0,549.0,549.0
11302,"AW00022301","Abigail Rodriguez","50-59","New","2013-02-06",146,1,540.0,1.0,1,0,540.0,540.0
11303,"AW00022302","Clayton Guo","40-49","New","2013-07-10",141,1,1764.0,3.0,3,0,1764.0,1764.0
11304,"AW00022303","Philip Alonso","40-49","New","2013-12-14",136,1,21.0,1.0,1,0,21.0,21.0
11305,"AW00022304","Jaime Vazquez","40-49","New","2013-07-22",141,1,37.0,3.0,3,0,37.0,37.0
11306,"AW00022305","Anne Carlson","40-49","New","2014-01-05",135,1,120.0,4.0,4,0,120.0,120.0
11307,"AW00022306","Ivan Kapoor","40-49","New","2013-05-05",143,1,561.0,2.0,2,0,561.0,561.0
11308,"AW00022307","Sarah Ross","40-49","New","2013-10-01",139,1,804.0,3.0,3,0,804.0,804.0
11309,"AW00022308","Cassandra Lopez","40-49","New","2013-06-30",142,1,1769.0,4.0,4,0,1769.0,1769.0
11310,"AW00022309","Leah Zhou","40-49","New","2013-08-13",140,1,1786.0,3.0,3,0,1786.0,1786.0
11311,"AW00022310","Christina Sanders","40-49","New","2013-06-24",142,1,94.0,3.0,3,0,94.0,94.0
11312,"AW00022311","Bruce Sara","40-49","New","2013-07-15",141,1,1739.0,4.0,4,0,1739.0,1739.0
11313,"AW00022312","Kristi Mehta","40-49","New","2013-01-11",147,1,2478.0,3.0,3,0,2478.0,2478.0
11314,"AW00022313","Jarrod Martinez","40-49","New","2013-08-03",141,1,1736.0,2.0,2,0,1736.0,1736.0
11315,"AW00022314","Brandy Patel","40-49","New","2013-08-01",141,1,84.0,3.0,3,0,84.0,84.0
11316,"AW00022315","Darren Raman","40-49","New","2013-10-23",138,1,40.0,2.0,2,0,40.0,40.0
11317,"AW00022316","Deanna Sara","40-49","New","2013-05-29",143,1,618.0,4.0,4,0,618.0,618.0
11318,"AW00022317","Karla Nath","40-49","New","2013-03-01",146,1,14.0,2.0,2,0,14.0,14.0
11319,"AW00022318","Ramon Xu","40-49","New","2013-12-26",136,1,1174.0,2.0,2,0,1174.0,1174.0
11320,"AW00022319","Jorge Zhou","40-49","New","2013-05-25",143,1,554.0,3.0,3,0,554.0,554.0
11321,"AW00022320","Danny Gill","40-49","New","2013-08-06",140,1,1736.0,2.0,2,0,1736.0,1736.0
11322,"AW00022321","Alan Zeng","40-49","New","2013-08-12",140,1,1701.0,1.0,1,0,1701.0,1701.0
11323,"AW00022322","Roger Zhao","40-49","New","2013-05-03",144,1,600.0,4.0,4,0,600.0,600.0
11324,"AW00022323","Erica Liang","40-49","New","2013-01-21",147,1,2443.0,1.0,1,0,2443.0,2443.0
11325,"AW00022324","Kari Gill","40-49","New","2013-03-28",145,1,25.0,1.0,1,0,25.0,25.0
11326,"AW00022325","Noah Rodriguez","40-49","New","2013-07-29",141,1,14.0,2.0,2,0,14.0,14.0
11327,"AW00022326","Riley Howard","40-49","New","2013-11-06",137,1,40.0,3.0,3,0,40.0,40.0
11328,"AW00022327","Jake Cai","30-39","New","2013-02-16",146,1,575.0,2.0,2,0,575.0,575.0
11329,"AW00022328","Grace Anderson","40-49","New","2013-02-08",146,1,549.0,2.0,2,0,549.0,549.0
11330,"AW00022329","Grace Peterson","40-49","New","2013-02-24",146,1,575.0,2.0,2,0,575.0,575.0
11331,"AW00022330","Jose Walker","40-49","New","2013-01-28",147,1,609.0,4.0,4,0,609.0,609.0
11332,"AW00022331","Michele Yuan","60 & Above","New","2014-01-15",135,1,15.0,2.0,2,0,15.0,15.0
11333,"AW00022332","Brittany Bennett","60 & Above","New","2013-06-16",142,1,40.0,2.0,2,0,40.0,40.0
11334,"AW00022333","Gabriella Watson","60 & Above","New","2013-03-04",145,1,70.0,3.0,3,0,70.0,70.0
11335,"AW00022334","Juan Serrano","40-49","New","2013-02-23",146,1,549.0,2.0,2,0,549.0,549.0
11336,"AW00022335","Anthony Taylor","40-49","New","2013-03-11",145,1,578.0,4.0,4,0,578.0,578.0
11337,"AW00022336","Frank Moreno","40-49","New","2013-03-26",145,1,600.0,4.0,4,0,600.0,600.0
11338,"AW00022337","Haley Jenkins","60 & Above","New","2013-10-14",138,1,50.0,3.0,3,0,50.0,50.0
11339,"AW00022338","Thomas Russell","60 & Above","New","2013-02-02",147,1,69.0,3.0,3,0,69.0,69.0
11340,"AW00022339","Richard Nelson","60 & Above","New","2013-08-01",141,1,15.0,2.0,2,0,15.0,15.0
11341,"AW00022340","Isaac Young","60 & Above","New","2013-09-02",140,1,15.0,2.0,2,0,15.0,15.0
11342,"AW00022341","Tristan Washington","60 & Above","New","2014-01-27",135,1,74.0,4.0,4,0,74.0,74.0
11343,"AW00022342","Jon Lal","50-59","New","2013-10-01",139,1,69.0,3.0,3,0,69.0,69.0
11344,"AW00022343","Brittany Powell","60 & Above","New","2013-04-04",144,1,2422.0,4.0,4,0,2422.0,2422.0
11345,"AW00022344","Krystal Yang","60 & Above","New","2013-05-28",143,1,2419.0,2.0,2,0,2419.0,2419.0
11346,"AW00022345","Amanda James","60 & Above","New","2013-02-17",146,1,74.0,3.0,3,0,74.0,74.0
11347,"AW00022346","Catherine Howard","50-59","New","2013-03-01",146,1,575.0,2.0,2,0,575.0,575.0
11348,"AW00022347","Abigail Long","50-59","New","2013-09-18",139,1,50.0,3.0,3,0,50.0,50.0
11349,"AW00022348","Zoe Torres","60 & Above","New","2013-05-26",143,1,15.0,2.0,2,0,15.0,15.0
11350,"AW00022349","Mason Morris","50-59","New","2013-08-17",140,1,125.0,2.0,2,0,125.0,125.0
11351,"AW00022350","Riley Powell","60 & Above","New","2013-10-19",138,1,15.0,2.0,2,0,15.0,15.0
11352,"AW00022351","Sarah Davis","60 & Above","New","2013-06-19",142,1,70.0,3.0,3,0,70.0,70.0
11353,"AW00022352","Elizabeth Moore","60 & Above","New","2013-09-07",139,1,10.0,1.0,1,0,10.0,10.0
11354,"AW00022353","Amanda Allen","60 & Above","New","2013-07-20",141,1,40.0,2.0,2,0,40.0,40.0
11355,"AW00022354","Sara King","60 & Above","New","2013-07-06",141,1,40.0,2.0,2,0,40.0,40.0
11356,"AW00022355","Logan Jones","40-49","New","2013-06-04",142,1,10.0,1.0,1,0,10.0,10.0
11357,"AW00022356","Charles Ward","60 & Above","New","2014-01-26",135,1,50.0,3.0,3,0,50.0,50.0
11358,"AW00022357","Justin Lal","40-49","New","2014-01-14",135,1,50.0,3.0,3,0,50.0,50.0
11359,"AW00022358","Sydney Butler","60 & Above","New","2013-05-22",143,1,39.0,2.0,2,0,39.0,39.0
11360,"AW00022359","Ethan Lee","50-59","New","2013-05-03",144,1,7.0,2.0,2,0,7.0,7.0
11361,"AW00022360","Caleb Collins","60 & Above","New","2013-07-27",141,1,59.0,5.0,5,0,59.0,59.0
11362,"AW00022361","Nathan White","60 & Above","New","2013-06-23",142,1,35.0,2.0,2,0,35.0,35.0
11363,"AW00022362","Austin Russell","60 & Above","New","2013-09-10",139,1,35.0,2.0,2,0,35.0,35.0
11364,"AW00022363","Faith Diaz","50-59","New","2013-06-26",142,1,57.0,2.0,2,0,57.0,57.0
11365,"AW00022364","Katherine Jenkins","60 & Above","New","2013-07-18",141,1,45.0,4.0,4,0,45.0,45.0
11366,"AW00022365","Sebastian Richardson","60 & Above","New","2013-02-07",146,1,32.0,2.0,2,0,32.0,32.0
11367,"AW00022366","Logan Henderson","60 & Above","New","2013-08-06",140,1,57.0,2.0,2,0,57.0,57.0
11368,"AW00022367","Jasmine Griffin","60 & Above","New","2013-04-26",144,1,70.0,3.0,3,0,70.0,70.0
11369,"AW00022368","Edward Ross","40-49","New","2013-03-22",145,1,615.0,3.0,3,0,615.0,615.0
11370,"AW00022369","Louis Deng","60 & Above","New","2013-06-11",142,1,70.0,3.0,3,0,70.0,70.0
11371,"AW00022370","Carol Patterson","60 & Above","New","2013-12-26",136,1,160.0,4.0,4,0,160.0,160.0
11372,"AW00022371","Blake Powell","40-49","New","2013-07-28",141,1,40.0,2.0,2,0,40.0,40.0
11373,"AW00022372","Melanie Perry","40-49","New","2013-03-07",145,1,575.0,2.0,2,0,575.0,575.0
11374,"AW00022373","Gabrielle Bell","40-49","VIP","2013-08-31",140,2,5976.0,4.0,4,26,2988.0,229.85
11375,"AW00022374","Luke Patterson","40-49","New","2013-03-27",145,1,600.0,4.0,4,0,600.0,600.0
11376,"AW00022375","Jasmine Williams","40-49","New","2013-09-12",139,1,35.0,2.0,2,0,35.0,35.0
11377,"AW00022376","Marcus Martin","40-49","New","2013-06-14",142,1,30.0,1.0,1,0,30.0,30.0
11378,"AW00022377","Roger Zeng","40-49","New","2013-10-13",138,1,184.0,3.0,3,0,184.0,184.0
11379,"AW00022378","Rebekah Malhotra","50-59","New","2013-04-08",144,1,30.0,2.0,2,0,30.0,30.0
11380,"AW00022379","Fernando Hayes","50-59","New","2013-10-30",138,1,27.0,3.0,3,0,27.0,27.0
11381,"AW00022380","Brendan Nath","50-59","New","2013-04-03",145,1,5.0,1.0,1,0,5.0,5.0
11382,"AW00022381","Hunter Patterson","50-59","New","2013-05-18",143,1,29.0,2.0,2,0,29.0,29.0
11383,"AW00022382","Bethany Xu","50-59","New","2014-01-09",135,1,5.0,1.0,1,0,5.0,5.0
11384,"AW00022383","Devin Jenkins","50-59","New","2013-08-01",141,1,68.0,3.0,3,0,68.0,68.0
11385,"AW00022384","Paige Sanchez","50-59","New","2013-06-25",142,1,40.0,2.0,2,0,40.0,40.0
11386,"AW00022385","Misty Lal","50-59","New","2013-09-11",139,1,59.0,2.0,2,0,59.0,59.0
11387,"AW00022386","Jerome Gill","60 & Above","New","2013-09-20",139,1,5.0,1.0,1,0,5.0,5.0
11388,"AW00022387","Audrey Romero","60 & Above","New","2013-10-15",138,1,5.0,1.0,1,0,5.0,5.0
11389,"AW00022388","Bradley Beck","60 & Above","New","2013-03-25",145,1,69.0,2.0,2,0,69.0,69.0
11390,"AW00022389","Edwin Luo","60 & Above","New","2014-01-12",135,1,40.0,2.0,2,0,40.0,40.0
11391,"AW00022390","Kelvin Zheng","60 & Above","New","2013-07-13",141,1,29.0,2.0,2,0,29.0,29.0
11392,"AW00022391","Angela Watson","60 & Above","New","2013-12-16",136,1,1174.0,2.0,2,0,1174.0,1174.0
11393,"AW00022392","Bailey Gray","50-59","New","2013-06-05",142,1,643.0,5.0,5,0,643.0,643.0
11394,"AW00022393","Chelsea Perez","60 & Above","New","2013-01-17",147,1,589.0,4.0,4,0,589.0,589.0
11395,"AW00022394","Meagan Suri","60 & Above","New","2014-01-25",135,1,25.0,2.0,2,0,25.0,25.0
11396,"AW00022395","Jermaine Patel","60 & Above","New","2013-05-31",143,1,571.0,4.0,4,0,571.0,571.0
11397,"AW00022396","Rebekah Patel","60 & Above","New","2013-08-10",140,1,1726.0,2.0,2,0,1726.0,1726.0
11398,"AW00022397","Marie Patel","60 & Above","New","2013-05-28",143,1,27.0,3.0,3,0,27.0,27.0
11399,"AW00022398","Sheila Moreno","60 & Above","New","2013-01-26",147,1,540.0,1.0,1,0,540.0,540.0
11400,"AW00022399","Arthur Fernandez","30-39","New","2013-05-04",143,2,2786.0,3.0,3,11,1393.0,253.27
11401,"AW00022400","Ruben Martin","30-39","Regular","2013-05-22",143,2,2738.0,5.0,5,12,1369.0,228.17
11402,"AW00022401","Ian Price","30-39","New","2013-05-14",143,2,2983.0,2.0,2,11,1491.5,271.18
11403,"AW00022402","Clarence Xie","30-39","Regular","2013-05-27",143,2,2722.0,2.0,2,12,1361.0,226.83
11404,"AW00022403","Cedric Beck","40-49","New","2013-05-05",143,1,70.0,1.0,1,0,70.0,70.0
11405,"AW00022404","Margaret Xu","30-39","Regular","2013-05-31",143,2,2983.0,2.0,2,12,1491.5,248.58
11406,"AW00022405","Leonard Becker","40-49","New","2013-05-07",143,1,124.0,2.0,2,0,124.0,124.0
11407,"AW00022406","Kelvin Shen","40-49","Regular","2013-06-05",142,2,3018.0,3.0,3,12,1509.0,251.5
11408,"AW00022407","Carolyn Gonzalez","40-49","Regular","2013-06-07",142,2,2757.0,3.0,3,12,1378.5,229.75
11409,"AW00022408","Clarence Shan","40-49","Regular","2013-06-06",142,2,2771.0,5.0,5,12,1385.5,230.92
11410,"AW00022409","Candace Madan","40-49","Regular","2013-06-05",142,2,2746.0,3.0,3,12,1373.0,228.83
11411,"AW00022410","Cassandra Arthur","40-49","Regular","2013-06-24",142,2,2983.0,2.0,2,13,1491.5,229.46
11412,"AW00022411","Amy He","40-49","Regular","2013-06-23",142,2,2771.0,5.0,5,12,1385.5,230.92
11413,"AW00022412","Drew Andersen","40-49","Regular","2013-06-11",142,2,3018.0,3.0,3,13,1509.0,232.15
11414,"AW00022413","Kristi Diaz","60 & Above","New","2013-12-23",136,1,23.0,2.0,2,0,23.0,23.0
11415,"AW00022414","Eugene Wu","60 & Above","New","2013-01-08",147,1,575.0,2.0,2,0,575.0,575.0
11416,"AW00022415","Natalie Phillips","60 & Above","New","2013-01-07",147,1,615.0,3.0,3,0,615.0,615.0
11417,"AW00022416","Tabitha Romero","60 & Above","New","2013-08-06",140,1,1765.0,4.0,4,0,1765.0,1765.0
11418,"AW00022417","Shaun Goel","50-59","New","2013-09-16",139,1,21.0,1.0,1,0,21.0,21.0
11419,"AW00022418","Jacob Smith","50-59","New","2013-08-09",140,1,1732.0,4.0,4,0,1732.0,1732.0
11420,"AW00022419","Damien Xu","60 & Above","New","2013-09-24",139,1,60.0,3.0,3,0,60.0,60.0
11421,"AW00022420","Richard Moore","60 & Above","New","2013-05-29",143,1,23.0,2.0,2,0,23.0,23.0
11422,"AW00022421","Barbara Sharma","60 & Above","New","2013-06-06",142,1,59.0,2.0,2,0,59.0,59.0
11423,"AW00022422","Nichole Black","50-59","New","2013-09-18",139,1,1736.0,2.0,2,0,1736.0,1736.0
11424,"AW00022423","Byron Hernandez","50-59","New","2013-06-12",142,1,584.0,3.0,3,0,584.0,584.0
11425,"AW00022424","Edwin Rai","50-59","New","2013-04-07",144,1,75.0,2.0,2,0,75.0,75.0
11426,"AW00022425","Roy Sullivan","60 & Above","New","2013-10-24",138,1,25.0,2.0,2,0,25.0,25.0
11427,"AW00022426","Heather Zhu","50-59","New","2013-06-26",142,1,554.0,3.0,3,0,554.0,554.0
11428,"AW00022427","Willie Sharma","50-59","New","2013-08-29",140,1,1701.0,1.0,1,0,1701.0,1701.0
11429,"AW00022428","Destiny Smith","50-59","New","2013-09-22",139,1,1739.0,4.0,4,0,1739.0,1739.0
11430,"AW00022429","Jesse Reed","50-59","New","2013-08-31",140,1,1778.0,5.0,5,0,1778.0,1778.0
11431,"AW00022430","Brad Chande","50-59","New","2012-12-28",148,1,2639.0,4.0,4,0,2639.0,2639.0
11432,"AW00022431","Marie Dominguez","40-49","New","2013-03-06",145,1,60.0,3.0,3,0,60.0,60.0
11433,"AW00022432","Bridget Xie","40-49","New","2013-01-05",147,1,578.0,4.0,4,0,578.0,578.0
11434,"AW00022433","Miguel Hill","40-49","New","2013-08-30",140,1,1765.0,4.0,4,0,1765.0,1765.0
11435,"AW00022434","Billy Schmidt","40-49","New","2013-10-18",138,1,1736.0,2.0,2,0,1736.0,1736.0
11436,"AW00022435","Ross Navarro","40-49","New","2013-05-17",143,1,23.0,2.0,2,0,23.0,23.0
11437,"AW00022436","Roger Raji","40-49","New","2013-01-15",147,1,608.0,4.0,4,0,608.0,608.0
11438,"AW00022437","Trisha Zheng","40-49","New","2013-08-19",140,1,1739.0,4.0,4,0,1739.0,1739.0
11439,"AW00022438","Casey Jiménez","50-59","New","2013-06-05",142,1,617.0,5.0,5,0,617.0,617.0
11440,"AW00022439","Tracy Raji","50-59","New","2013-10-26",138,1,1701.0,1.0,1,0,1701.0,1701.0
11441,"AW00022440","Robyn Sanz","50-59","New","2013-06-18",142,1,554.0,3.0,3,0,554.0,554.0
11442,"AW00022441","Andrea Torres","30-39","New","2013-01-23",147,1,598.0,5.0,5,0,598.0,598.0
11443,"AW00022442","Trisha Sun","50-59","New","2013-10-27",138,1,1710.0,2.0,2,0,1710.0,1710.0
11444,"AW00022443","Marvin Suarez","50-59","New","2013-06-02",143,1,554.0,3.0,3,0,554.0,554.0
11445,"AW00022444","Colin Xie","50-59","New","2013-11-01",138,1,828.0,3.0,3,0,828.0,828.0
11446,"AW00022445","Diane Suarez","40-49","New","2013-01-24",147,1,2490.0,5.0,5,0,2490.0,2490.0
11447,"AW00022446","Jake Wu","50-59","New","2013-09-17",139,1,1739.0,4.0,4,0,1739.0,1739.0
11448,"AW00022447","Tara Shan","30-39","New","2013-11-08",137,1,793.0,3.0,3,0,793.0,793.0
11449,"AW00022448","Cindy Weber","40-49","New","2013-02-21",146,1,2480.0,3.0,3,0,2480.0,2480.0
11450,"AW00022449","Heather He","40-49","New","2013-02-24",146,1,2515.0,4.0,4,0,2515.0,2515.0
11451,"AW00022450","Audrey Alvarez","40-49","New","2013-10-29",138,1,799.0,2.0,2,0,799.0,799.0
11452,"AW00022451","Barbara Rai","50-59","New","2013-09-18",139,1,1710.0,2.0,2,0,1710.0,1710.0
11453,"AW00022452","Carly Deng","50-59","New","2013-08-29",140,1,1736.0,2.0,2,0,1736.0,1736.0
11454,"AW00022453","Dakota Long","60 & Above","New","2013-11-16",137,1,40.0,2.0,2,0,40.0,40.0
11455,"AW00022454","Rebekah Raman","60 & Above","New","2013-11-07",137,1,13.0,2.0,2,0,13.0,13.0
11456,"AW00022455","Roy Kapoor","60 & Above","New","2013-02-08",146,1,29.0,2.0,2,0,29.0,29.0
11457,"AW00022456","Brittney Guo","60 & Above","New","2013-10-17",138,1,1728.0,3.0,3,0,1728.0,1728.0
11458,"AW00022457","Kimberly Cooper","50-59","New","2013-04-23",144,1,5.0,1.0,1,0,5.0,5.0
11459,"AW00022458","Kendra Vazquez","50-59","New","2013-06-21",142,1,563.0,3.0,3,0,563.0,563.0
11460,"AW00022459","Johnny Xu","50-59","New","2013-01-20",147,1,540.0,1.0,1,0,540.0,540.0
11461,"AW00022460","Julio Torres","50-59","New","2013-10-11",138,1,1751.0,2.0,2,0,1751.0,1751.0
11462,"AW00022461","Arturo Luo","40-49","New","2013-10-14",138,1,1755.0,2.0,2,0,1755.0,1755.0
11463,"AW00022462","Lydia Chandra","50-59","New","2013-02-08",146,1,554.0,3.0,3,0,554.0,554.0
11464,"AW00022463","Raymond Chandra","50-59","New","2013-07-06",141,1,575.0,2.0,2,0,575.0,575.0
11465,"AW00022464","Erik Sanz","50-59","New","2013-04-27",144,1,2443.0,1.0,1,0,2443.0,2443.0
11466,"AW00022465","Arturo Shan","50-59","New","2013-04-21",144,1,2492.0,4.0,4,0,2492.0,2492.0
11467,"AW00022466","Raul Tang","50-59","New","2013-06-30",142,1,549.0,2.0,2,0,549.0,549.0
11468,"AW00022467","Neil Alvarez","50-59","New","2013-10-16",138,1,1732.0,4.0,4,0,1732.0,1732.0
11469,"AW00022468","Ruben Gonzalez","50-59","New","2013-11-16",137,1,1701.0,1.0,1,0,1701.0,1701.0
11470,"AW00022469","Sabrina Moreno","50-59","New","2013-03-15",145,1,563.0,3.0,3,0,563.0,563.0
11471,"AW00022470","Carly Tang","50-59","New","2013-11-02",138,1,1736.0,2.0,2,0,1736.0,1736.0
11472,"AW00022471","Joel Martinez","50-59","New","2013-07-23",141,1,561.0,2.0,2,0,561.0,561.0
11473,"AW00022472","Bridget Sharma","50-59","New","2013-07-07",141,1,540.0,1.0,1,0,540.0,540.0
